95,Hipogrifo_Gelo,0.2,255.0.0.0.0,0,0,16384,0,0,EF_CLASS,53,EF_RANGE,2
96,Grifo_Sangrento_Gelo,0.2,255.0.0.0.0,0,0,16384,0,0,EF_CLASS,53,EF_RANGE,2
97,Grifo_Fogo,0.3,255.0.0.0.0,0,0,16384,0,0,EF_CLASS,53,EF_RANGE,2
98,Hipogrifo_Fogo,0.3,255.0.0.0.0,0,0,16384,0,0,EF_CLASS,53,EF_RANGE,2
99,Grifo_Sangrento__Fogo,0.3,255.0.0.0.0,0,0,16384,0,0,EF_CLASS,53,EF_RANGE,2
100,NPC_Guard,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,112,EF_RANGE,1
101,NPC_Government,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,105,EF_RANGE,2
102,Kibita,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,158,EF_RANGE,2
103,Kula,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,159,EF_RANGE,2
104,Barbarian,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,160,EF_RANGE,2
105,BlackSmith,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,161,EF_RANGE,1
106,Galford,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,162,EF_RANGE,1
107,NPC7,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,163,EF_RANGE,1
108,Dragão_Armia,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,16,EF_RANGE,1
109,Dragão_Azran,1.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,16,EF_RANGE,1
110,Null,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,100,EF_RANGE,1
111,Null,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,100,EF_RANGE,1
112,Null,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,100,EF_RANGE,1
113,Null,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,100,EF_RANGE,1
114,Null,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,100,EF_RANGE,1
115,Null,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,100,EF_RANGE,1
116,Null,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,100,EF_RANGE,1
117,Null,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,100,EF_RANGE,1
118,Null,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,100,EF_RANGE,1
119,Null,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,100,EF_RANGE,1
120,Null,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,100,EF_RANGE,1
121,Null,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,100,EF_RANGE,1
122,Null,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,100,EF_RANGE,1
123,Null,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,100,EF_RANGE,1
124,Null,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,100,EF_RANGE,1
125,Null,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,100,EF_RANGE,1
126,Null,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,100,EF_RANGE,1
127,Null,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,100,EF_RANGE,1
128,Null,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,100,EF_RANGE,1
129,Null,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,100,EF_RANGE,1
130,Null,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,100,EF_RANGE,1
131,Null,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,100,EF_RANGE,1
132,Null,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,100,EF_RANGE,1
133,Null,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,100,EF_RANGE,1
134,Null,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,100,EF_RANGE,1
135,Null,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,100,EF_RANGE,1
136,Null,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,100,EF_RANGE,1
137,Null,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,100,EF_RANGE,1
138,Null,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,100,EF_RANGE,1
139,Null,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,100,EF_RANGE,1
140,Null,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,100,EF_RANGE,1
141,Null,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,100,EF_RANGE,1
142,Null,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,100,EF_RANGE,1
143,Null,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,100,EF_RANGE,1
144,Null,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,100,EF_RANGE,1
145,Null,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,100,EF_RANGE,1
146,Null,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,100,EF_RANGE,1
147,Null,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,100,EF_RANGE,1
148,Null,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,100,EF_RANGE,1
149,Zakum_Chefe,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,65,EF_RANGE,2
150,Kargass,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,108,EF_RANGE,2
151,Víbora_I,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,109,EF_RANGE,2
152,Víbora_II,0.1,0.0.0.0.0,0,0,1,0,0,EF_CLASS,109,EF_RANGE,2
153,Víbora_III,0.2,0.0.0.0.0,0,0,1,0,0,EF_CLASS,109,EF_RANGE,2
154,Limpador_de_cadáveres,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,110,EF_RANGE,1
155,Valac,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,111,EF_RANGE,2
156,Esqueleto,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,127,EF_RANGE,2
157,Esqueleto_Guerreiro,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,91,EF_RANGE,2
158,Esqueleto_Arqueiro,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,90,EF_RANGE,2
159,Esqueleto_Chefe,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,126,EF_RANGE,2
160,Bera_Chefe,0.1,0.0.0.0.0,0,0,1,0,0,EF_CLASS,29,EF_RANGE,2
161,Lizard_I,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,113,EF_RANGE,1
162,Lizard_II,1.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,113,EF_RANGE,1
163,Boar,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,115,EF_RANGE,1
164,Orc_I,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,121,EF_RANGE,1
165,Orc_II,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,122,EF_RANGE,1
166,Orc_III,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,123,EF_RANGE,1
167,Orc_IV,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,124,EF_RANGE,1
168,Orc_V,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,125,EF_RANGE,1
169,Morcego,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,82,EF_RANGE,2
170,Ankalac_Queen,0.0,0.0.0.0.0,0,0,16384,0,0,EF_CLASS,95,EF_RANGE,2
171,Skeleton_Dragon,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,132,EF_RANGE,2
172,Areshe,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,102,EF_RANGE,1
173,Ghost_Knight_King_II,1.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,131,EF_RANGE,2
174,Ghost_Knight_King_I,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,131,EF_RANGE,2
175,Ghost_Knight_II,1.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,130,EF_RANGE,2
176,Heretic_Assassin,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,128,EF_RANGE,1
177,Zombie_Heavy,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,104,EF_RANGE,1
178,Devil_Shaman,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,85,EF_RANGE,1
179,Gárgula,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,107,EF_RANGE,4
180,Gárgula_Sombria,0.1,0.0.0.0.0,0,0,1,0,0,EF_CLASS,107,EF_RANGE,4
181,Demon_II,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,134,EF_RANGE,1
182,Arkma_III,0.2,0.0.0.0.0,0,0,1,0,0,EF_CLASS,84,EF_RANGE,2
183,Imp_I,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,135,EF_RANGE,1
184,Imp_III,0.2,0.0.0.0.0,0,0,1,0,0,EF_CLASS,135,EF_RANGE,1
185,Arkma_I,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,84,EF_RANGE,2
186,Arkma_II,0.1,0.0.0.0.0,0,0,1,0,0,EF_CLASS,84,EF_RANGE,2
187,Zombie_Chimera,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,129,EF_RANGE,1
188,Ghost_Knight_I,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,130,EF_RANGE,2
189,Astrad,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,89,EF_RANGE,2
190,Kelgon,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,87,EF_RANGE,2
191,Arkma_III,0.2,0.0.0.0.0,0,0,1,0,0,EF_CLASS,84,EF_RANGE,1
192,Lich_Demoníaco,2.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,57,EF_RANGE,6
193,Torre_de_Thor,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,44,EF_RANGE,7
194,Escorpião_I,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,100,EF_RANGE,2
195,Escorpião_II,1.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,100,EF_RANGE,2
196,Zombie_II,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,103,EF_RANGE,2
197,Zombie_III,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,104,EF_RANGE,2
198,Heretic,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,105,EF_RANGE,2
199,Zombie_Dog,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,106,EF_RANGE,2
200,Null,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,100,EF_RANGE,1
201,Null,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,100,EF_RANGE,1
202,Goblin,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,17,EF_RANGE,1
203,Krill,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,18,EF_RANGE,4
204,Chefe_Krill,0.1,0.0.0.0.0,0,0,1,0,0,EF_CLASS,18,EF_RANGE,4
205,Baleia,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,19,EF_RANGE,1
206,Águia,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,20,EF_RANGE,2
207,Cavaleiro_Orc,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,122,EF_RANGE,1
208,Cavaleiro_Orc_2,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,121,EF_RANGE,1
209,Arqueiro_Orc,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,123,EF_RANGE,4
210,Cavaleiro_Orc_B,0.0,0.0.0.0.0,0,0,2,0,0,EF_CLASS,122
211,Arqueiro_Orc_B,0.0,0.0.0.0.0,0,0,2,0,0,EF_CLASS,123
212,Troll_Machado,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,124,EF_RANGE,1
213,Troll_Martelo,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,125,EF_RANGE,1
214,Troll_Machado_B,0.0,0.0.0.0.0,0,0,2,0,0,EF_CLASS,124
215,Troll_Martelo_B,0.0,0.0.0.0.0,0,0,2,0,0,EF_CLASS,124
216,Javali_Selvagem,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,22,EF_RANGE,1
217,Anjo,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,31,EF_RANGE,1
218,Hidra,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,96,EF_RANGE,1
219,Torre_de_Thor,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,44,EF_RANGE,7
220,Força_Lunar,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,45,EF_RANGE,0
221,Serpente_Gigante,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,24,EF_RANGE,1
222,Goblin_Chefe,1.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,17,EF_RANGE,1
223,Pomba,1.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,20,EF_RANGE,1
224,Dragão_Dourado,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,16,EF_RANGE,6
225,Javali_de_Guerra,1.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,22,EF_RANGE,2
226,Lobo,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,27,EF_RANGE,1
227,Urso,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,28,EF_RANGE,2
228,Zumbi,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,20,EF_RANGE,1
229,Chefe_Zumbi,0.1,0.0.0.0.0,0,0,1,0,0,EF_CLASS,20,EF_RANGE,2
230,Carbunkle,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,86,EF_RANGE,4
231,Grande_Carbunkle,0.1,0.0.0.0.0,0,0,1,0,0,EF_CLASS,86,EF_RANGE,4
232,Shamã_Orc,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,29,EF_RANGE,4
233,Ciclope,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,133,EF_RANGE,2
234,Ciclope_Sangrento,0.2,0.0.0.0.0,0,0,1,0,0,EF_CLASS,133,EF_RANGE,2
235,Minotauro,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,30,EF_RANGE,1
236,Taurus_Assustador,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,83,EF_RANGE,2
237,Rei_Taurus,0.1,2.0.0.0.0,0,0,1,0,0,EF_CLASS,30,EF_RANGE,2
238,Argos,3.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,30,EF_RANGE,2
239,Diablo,2.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,16,EF_RANGE,6
240,Lagarto_1,4.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,16,EF_RANGE,2
241,Lagarto_2,4.1,0.0.0.0.0,0,0,1,0,0,EF_CLASS,16,EF_RANGE,2
242,Ciclope_Arqueiro,0.1,0.0.0.0.0,0,0,1,0,0,EF_CLASS,133,EF_RANGE,4
243,Ciclope_Mago,0.1,0.0.0.0.0,0,0,1,0,0,EF_CLASS,133,EF_RANGE,4
244,Tigre_Destruidor,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,117,EF_RANGE,4
245,Gorila_Esmagador,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,32,EF_RANGE,4
246,Astaroth,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,33,EF_RANGE,1
247,Lizard_Chief,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,139,EF_RANGE,1
248,Orc_VI,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,138,EF_RANGE,2
249,Lugefer,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,136,EF_RANGE,2
250,Lugefer_Cav,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,137,EF_RANGE,2
251,Basilísco_II,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,49,EF_RANGE,2
252,Troll_do_Deserto,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,98,EF_RANGE,2
253,Boar_Basilisk_I,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,141,EF_RANGE,2
254,Boar_Basilisk_II,0.1,0.0.0.0.0,0,0,1,0,0,EF_CLASS,140,EF_RANGE,2
255,Baby_Basilisk_II,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,140,EF_RANGE,2
256,Baby_Basilisk_I,0.1,0.0.0.0.0,0,0,1,0,0,EF_CLASS,141,EF_RANGE,2
257,Brave_Basilisk_II,0.1,0.0.0.0.0,0,0,1,0,0,EF_CLASS,142,EF_RANGE,2
258,Brave_Basilisk_II,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,142,EF_RANGE,2
259,Heretic_Zakum,0.3,0.0.0.0.0,0,0,1,0,0,EF_CLASS,105,EF_RANGE,2
260,Null,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,100,EF_RANGE,1
261,Null,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,100,EF_RANGE,1
262,Null,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,100,EF_RANGE,1
263,Null,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,100,EF_RANGE,1
264,Null,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,100,EF_RANGE,1
265,Null,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,100,EF_RANGE,1
